AREA_ACRE,Lam_X,Lam_Y,Yr
30.2312,3033344.736,1999913.914,2012
28.4271,3032098.55,1999887.981,2012
28.035,2996072.723,2001858.709,2012
27.4882,2994754.207,2002621.827,2012
88.9884,3518236.165,2240060.075,2012
23.5092,3519402.028,2240678.752,2012
14.059,3519339.848,2239381.239,2012
106.716,3518395.899,2242505.128,2012
61.6817,3518503.301,2237505.02,2012
19.2502,3518338.76,2235796.284,2012
81.4079,3515035.586,2234470.701,2012
141.859,3515419.605,2231960.678,2012
29.5938,3516583.32,2228923.5,2012
108.9,3519250.702,2226983.572,2012
30.6607,3519822.714,2225307.993,2012
30.4211,3520140.25,2224267.217,2012
37.6784,3523658.131,2218042.652,2012
8.96128,3528268.553,2214209.653,2012
8.84678,3528266.12,2214852.518,2012
9.29585,3527494.467,2214636.487,2012
10.068,3527503.227,2214232.074,2012
38.7529,3527239.301,2213228.226,2012
33.9198,3525994.7,2213206.898,2012
142.296,3524023.048,2215708.688,2012
46.5697,3520806.826,2213167.035,2012
59.4908,3524350.283,2211583.954,2012
25.876,3524383.182,2210061.059,2012
37.3741,3526183.983,2208806.334,2012
40.1577,3527370.056,2208786.651,2012
16.3227,3526049.113,2209809.294,2012
16.9479,3527355.08,2209780.371,2012
55.9009,3530271.128,2211550.662,2012
60.8249,3531336.412,2209487.262,2012
90.1415,3534762.956,2209249.091,2012
18.8133,3537184.752,2208738.174,2012
62.6019,3539252.118,2206475.005,2012
81.4733,3539525.763,2204316.373,2012
141.385,3537421.116,2204183.63,2012
63.4767,3534832.728,2203528.579,2012
60.2568,3534733.201,2204794.237,2012
233.465,3536537.563,2206928.24,2012
126.178,3532148.1,2206864.897,2012
38.6692,3526249.118,2204892.148,2012
36.3518,3527443.916,2204855.275,2012
114.296,3524377.142,2206907.533,2012
35.0793,3524873.83,2204896.746,2012
35.7629,3523887.142,2204889.788,2012
75.5163,3524444.494,2202925.361,2012
113.785,3524179.879,2200197.032,2012
100.654,3527142.773,2199151.707,2012
98.2941,3527078.694,2201198.031,2012
146.777,3529490.621,2200575.45,2012
98.4946,3529366.108,2198668.845,2012
65.5701,3531259.992,2198680.326,2012
29.048,3532867.278,2198143.878,2012
49.8628,3532987.214,2200658.816,2012
34.9591,3531467.611,2200907.843,2012
30.8044,3531444.308,2202181.31,2012
48.5769,3535260.465,2201822.826,2012
109.424,3534684.983,2197024.439,2012
56.3654,3534560.384,2192670.527,2012
62.6901,3537617.193,2192376.132,2012
106.971,3536934.548,2193795.615,2012
90.6555,3536531.64,2196224.115,2012
25.1867,3538832.707,2194089.612,2012
95.4654,3540161.264,2190551.089,2012
171.264,3539893.887,2188309.448,2012
24.892,3538128.524,2189037.339,2012
38.0767,3538480.924,2190323.341,2012
72.0815,3534891.371,2191035.823,2012
159.221,3535028.103,2188749.664,2012
222.894,3535849.044,2186919.238,2012
21.6118,3533110.886,2186986.351,2012
14.5768,3532919.325,2192122.476,2012
135.177,3530913.373,2190961.59,2012
100.897,3531713.154,2188011.41,2012
56.5653,3529084.24,2188452.746,2012
68.0364,3528907.643,2190980.061,2012
68.8189,3527679.428,2190986.198,2012
117.885,3526867.813,2188221.379,2012
38.8814,3524894.557,2188988.602,2012
98.3153,3525256.946,2190674.613,2012
129.28,3530750.46,2179194.177,2012
72.4356,3531693.893,2177317.654,2012
28.2553,3539623.546,2186473.212,2012
38.9567,3540558.154,2185087.256,2012
37.3263,3540649.011,2183699.838,2012
35.9821,3540640.416,2182382.9,2012
34.8668,3540615.486,2181116.729,2012
30.9943,3540813.919,2180031.691,2012
72.6841,3538920.753,2183338.295,2012
12.2905,3537538.633,2182811.872,2012
12.3272,3537885.792,2182177.536,2012
67.0148,3532242.803,2185751.339,2012
34.7787,3530286.352,2186315.176,2012
116.468,3527062.19,2185879.239,2012
52.873,3537464.524,2199457.637,2012
109.44,3537391.869,2201501.689,2012
159.249,3521713.552,2193639.127,2012
36.6836,3523681.427,2196944.186,2012
35.813,3525007.218,2196936.794,2012
45.3355,3526353.318,2193001.961,2012
46.2751,3527357.704,2192985.727,2012
170.066,3526849.57,2195025.724,2012
135.316,3529635.054,2196234.54,2012
94.4168,3531874.394,2196477.565,2012
103.019,3532025.054,2193827.765,2012
66.2697,3529337.187,2193072.129,2012
49.6653,3522080.497,2216509.733,2012
27.3239,3290539.157,2486573.794,2012
122.44,3346637.511,2474635.84,2012
67.2693,3451065.666,2363173.61,2012
114.032,3094673.962,2141122.485,2012
132.235,3370325.136,2732477.977,2012
126.912,3370368.572,2729866.488,2012
137.87,3316668.799,2699475.782,2012
83.7637,3385562.222,2702919.482,2012
39.5319,3385309.19,2700928.182,2012
39.3143,3384903.795,2699362.559,2012
135.028,3416294.225,2698789.137,2012
163.398,3419407.744,2698361.582,2012
92.6123,3422204.818,2698326.178,2012
122.322,3330948.025,2694504.097,2012
122.655,3330979.509,2691891.986,2012
135.024,3341503.821,2694791.29,2012
89.1088,3341811.208,2689711.432,2012
100.208,3370123.812,2735112.917,2012
108.71,3367675.92,2735026.576,2012
261.829,2829056.345,2634641.795,2012
145.596,2822611.019,2625319.591,2012
116.052,2819963.373,2624468.346,2012
135.34,2816051.594,2625656.987,2012
155.876,3397908.979,1778158.923,2012
145.848,3397980.51,1776208.3,2012
107.377,3402202.06,1772931.623,2012
149.551,3394073.353,1776118.936,2012
43.4743,3391778.083,1777040.315,2012
45.7742,3390048.596,1776006.293,2012
135.221,3324741.079,1768087.308,2012
136.87,3327217.118,1768137.91,2012
29.5189,3380217.835,1768289.682,2012
147.795,3382342.507,1770272.088,2012
53.2482,3382774.14,1768428.248,2012
71.6631,3384779.123,1768247.219,2012
116.916,3387349.967,1772748.47,2012
142.792,3387421.759,1770266.3,2012
79.5826,3389776.458,1768671.363,2012
377.361,3400453.716,1767541.932,2012
140.801,3405391.625,1768910.646,2012
136.903,3407888.008,1768108.71,2012
578.124,3407414,1764036.161,2012
125.678,3402611.179,1762713.102,2012
101.363,3398267.261,1763704.925,2012
86.7711,3389812.28,1766598.351,2012
107.022,3387248.747,1765172.874,2012
74.6427,3387948.071,1763368.685,2012
111.47,3383809.163,1766347.333,2012
31.5182,3381593.272,1765446.504,2012
99.5333,3382622.232,1764149.931,2012
100.796,3379770.013,1765998.325,2012
120.316,3378135.559,1767421.807,2012
108.4,3379396.223,1763289.734,2012
53.1552,3374890.706,1765398.765,2012
53.0401,3373815.926,1765399.893,2012
45.9948,3372161.978,1765395.324,2012
205.188,3378916.958,1761342.178,2012
153.446,3383109.26,1759567.288,2012
131.27,3384020.146,1762076.977,2012
130.994,3397106.093,1759933.858,2012
134.285,3402765.437,1757910.771,2012
93.7703,3408425.832,1760204.714,2012
641.303,3419506.197,1757047.492,2012
178.21,3400400.603,1752572.233,2012
53.5976,3397786.524,1754207.987,2012
89.134,3395288.691,1755032.325,2012
580.43,3391513.523,1755766.42,2012
215.516,3388034.584,1754187.515,2012
73.5004,3383351.929,1755598.807,2012
83.8898,3378573.519,1755969.959,2012
137.793,3378418.178,1754230.201,2012
140.318,3369055.764,1755416.635,2012
140.401,3366579.481,1755473.517,2012
92.1598,3376978.588,1747484.189,2012
83.179,3378265.415,1747944.224,2012
135.929,3379745.237,1746490.085,2012
280.989,3380432.532,1751012.197,2012
143.398,3384219.156,1750043.223,2012
135.728,3382268.709,1747765.709,2012
60.3205,3384845.444,1748535.52,2012
142.712,3384927.607,1746519.399,2012
65.1902,3387936.368,1750429.823,2012
32.9768,3389825.877,1750001.761,2012
35.0316,3390699.872,1750010.697,2012
164.205,3390321.899,1747982.92,2012
464.224,3394161.395,1749869.894,2012
268.3,3398007.202,1749241.995,2012
72.0474,3401486.425,1750625.926,2012
286.026,3401273.935,1746921.447,2012
263.663,3419238.492,1744736.673,2012
270.523,3417289.168,1743335.667,2012
134.783,3406055.253,1742628.027,2012
97.9642,3401887.913,1742876.808,2012
142.53,3392819.812,1745195.237,2012
136.236,3387602.417,1743899.984,2012
52.4049,3387454.216,1745741.537,2012
122.541,3381044.302,1742688.384,2012
37.5666,3376471.788,1744444.802,2012
125.468,3374486.213,1745049.672,2012
127.499,3345755.26,1744774.167,2012
138.254,3361333.972,1739833.951,2012
134.621,3377098.462,1739831.658,2012
29.0524,3378733.222,1740519.05,2012
89.1551,3379312.631,1738370.21,2012
250.144,3381742.166,1738899.358,2012
32.5313,3382547.201,1740536.702,2012
136.767,3384937.982,1739892.984,2012
66.0679,3395496.218,1739146.325,2012
149.796,3392901.118,1737242.683,2012
84.7495,3398527.156,1740809.749,2012
24.01,3397238.211,1739136.445,2012
34.6686,3398340.174,1739147.948,2012
142.924,3398161.737,1737236.757,2012
70.2754,3400099.783,1737249.739,2012
105.97,3401934.635,1737546.058,2012
79.2491,3401585.501,1740828.515,2012
543.741,3406510.1,1738633.245,2012
58.1388,3417835.213,1739034.738,2012
76.3911,3416745.913,1735138.387,2012
78.0396,3415147.762,1735128.121,2012
131.363,3416789.189,1732848.671,2012
142.556,3412677.894,1732755.525,2012
330.511,3407966.306,1733842.402,2012
215.751,3405258.461,1734278.595,2012
71.2907,3402603.528,1732604.246,2012
137.505,3399523.003,1732643.882,2012
70.729,3397619.705,1732542.509,2012
101.186,3395332.883,1736150.09,2012
135.057,3395553.161,1733742.066,2012
73.7151,3392160.981,1735006.355,2012
117.617,3391478.178,1731851.293,2012
114.51,3390374.109,1734608.545,2012
73.4186,3387447.959,1735042.911,2012
74.4356,3386469.627,1734980.753,2012
136.428,3386371.8,1731184.401,2012
140.984,3376699.512,1732906.924,2012
129.806,3366694.405,1731385.31,2012
142.295,3358816.97,1728568.722,2012
94.3708,3361092.388,1722939.855,2012
131.937,3363376.363,1723460.834,2012
95.8619,3392834.011,1718919.457,2012
76.6152,3391118.201,1716680.201,2012
46.5894,3390974.519,1718661.78,2012
41.1454,3356810.72,1718235.042,2012
33.1409,3355374.869,1718279.061,2012
96.5629,3360615.096,1712907.398,2012
34.6325,3366383.981,1709777.857,2012
128.137,3369532.743,1710553.545,2012
97.9554,3368052.712,1712056.803,2012
138.822,3372854.229,1710590.674,2012
81.6431,3375114.268,1711919.218,2012
94.3533,3376215.394,1710149.222,2012
147.653,3380282.541,1710818.363,2012
86.9407,3389813.058,1711752.882,2012
140.705,3391133.519,1713846.196,2012
150.521,3393438.631,1713250.634,2012
112.703,3372196.141,1708039.571,2012
298.944,3383666.37,1685446.68,2012
61.8578,3383344.31,1682495.697,2012
65.4629,3381147.277,1682678.035,2012
50.5903,3363431.387,1728694.752,2012
270.7,3366094.604,1728096.485,2012
208.363,3369905.463,1728669.916,2012
140.306,3373485.512,1729126.921,2012
152.758,3383324.947,1729362.111,2012
172.35,3386204.944,1728437.649,2012
213.123,3406963.964,1728490.522,2012
131.861,3354708.338,1696615.813,2012
143.427,2699322.862,2364858.447,2012
175.61,2699129.051,2362074.642,2012
167.914,2712426.697,2362319.4,2012
161.539,2711079.891,2358600.75,2012
151.054,2704548.906,2357920.26,2012
293.855,2702792.613,2359940.566,2012
117.461,2701759.266,2357785.964,2012
134.275,2697834.143,2352698.603,2012
85.5898,2697895.111,2354435.371,2012
137.087,2700531.283,2355265.207,2012
40.7671,2699833.148,2353317.921,2012
41.064,2701140.688,2353275.759,2012
137.47,2700458.109,2351289.494,2012
140.087,2703128.938,2355228.921,2012
135.369,2703081.214,2352591.629,2012
142.456,2705689.589,2352509.996,2012
143.496,2705757.817,2355173.357,2012
62.3486,2708340.509,2351851.612,2012
39.3307,2699762.386,2349339.554,2012
53.6133,2701085.216,2348878.417,2012
130.736,2700367.008,2347352.882,2012
145.063,2697703.525,2347406.321,2012
137.809,2697776.016,2350055.529,2012
138.96,2692441.017,2347587.797,2012
143.449,2696235.66,2347449.064,2012
132.969,2694857.779,2344903.089,2012
133.995,2697592.395,2344814.417,2012
140.455,2700323.198,2344617.965,2012
28.609,2774046.111,2342070.328,2012
64.3942,2773709.148,2340492.892,2012
160.703,2781366.789,2337436.836,2012
21.1321,2773937.482,2334673.89,2012
27.0842,2772572.402,2334773.721,2012
61.7588,2769036.286,2334517.119,2012
75.965,2696825.202,2340187.514,2012
215.864,2695149.262,2337984.233,2012
188.329,2695303.103,2334504.541,2012
61.393,2768628.012,2332527.608,2012
62.1114,2768512.301,2329869.406,2012
26.6231,2770538.236,2332482.182,2012
28.7394,2774960.229,2334105.944,2012
79.5334,2768373.752,2326191.415,2012
107.764,2769942.84,2326194.906,2012
136.379,2688193.221,2310719.05,2012
166.663,2689490.417,2305237.113,2012
156.889,2694555.203,2313301.758,2012
123.17,2694460.404,2310655.357,2012
98.422,2704929.024,2307644.334,2012
167.837,2703455.738,2304911.293,2012
143.124,2702238.747,2307822.89,2012
134.464,2700804.513,2305188.47,2012
136.841,2698246.791,2305341.002,2012
141.113,2699636.87,2307930.306,2012
105.995,2692807.318,2308359.382,2012
174.283,2692041.35,2305211.426,2012
158.23,2688266.262,2301844.112,2012
181.588,2691876.482,2301713.885,2012
106.861,2695575.945,2301639.306,2012
121.729,2698161.141,2302714.36,2012
123.244,2700655.304,2302602.129,2012
144.52,2698093.531,2300164.513,2012
135.306,2700558.585,2300160.458,2012
52.1262,2697807.302,2298216.795,2012
51.9543,2697863.582,2296877.324,2012
57.7162,2698752.73,2295401.757,2012
23.0713,2696095.863,2299576.638,2012
345.855,2691217.571,2298516.94,2012
189.775,2700167.182,2293770.205,2012
452.919,2701770.475,2289496.417,2012
227.443,3310379.185,3038701.371,2012
126.689,3306361.349,3037199.751,2012
94.7677,2475432.707,2742558.102,2012
46.0336,2554937.047,2689217.82,2012
98.5162,2458029.236,2662974.214,2012
41.0991,2459859.289,2663002.834,2012
7.05112,2459960.177,2663907.107,2012
66.0472,2459442.226,2665060.795,2012
135.329,2456647.375,2655798.35,2012
97.2775,2459707.895,2655541.96,2012
299.288,2460693.928,2658924.646,2012
110.77,2459731.023,2652968.325,2012
74.0367,2460285.887,2650331.53,2012
72.5841,2458911.312,2650355.382,2012
104.697,2457020.275,2650253.846,2012
44.4765,2457154.468,2652483.742,2012
123.037,2456590.646,2644690.981,2012
52.8593,2454667.41,2644091.171,2012
49.2005,2453823.976,2646826.125,2012
115.157,2464888.69,2641746.052,2012
149.77,2462176.417,2641730.25,2012
106.807,2455392.444,2642180.777,2012
53.6024,2453065.498,2642461.639,2012
144.258,2452947.038,2640035.699,2012
37.0584,2451493.718,2638788.196,2012
78.7792,2451293.06,2636900.062,2012
23.5523,2450696.34,2633862.7,2012
141.92,2452375.824,2634187.499,2012
196.319,2454501.829,2635255.536,2012
144.362,2465557.431,2633825.323,2012
115.061,2464075.475,2628515.652,2012
21.1319,2448091.511,2628929.633,2012
29.8592,2450034.5,2628265.083,2012
19.3576,2450564.241,2629740.932,2012
37.6985,2450528.802,2631822.2,2012
140.788,2452172.281,2628887.932,2012
52.1486,2448940.832,2626301.026,2012
141.881,2455842.057,2618195.035,2012
150.85,2608995.447,2928129.669,2012
77.7237,2607563.836,2928112.54,2012
116.626,2607629.489,2925502.604,2012
147.219,2610260.062,2925358.412,2012
56.3618,2611892.035,2926142.342,2012
136.996,2614149.607,2925300.862,2012
96.2276,2612541.37,2924235.449,2012
109.404,2616805.428,2928094.334,2012
136.898,2616866.366,2925559.961,2012
89.1575,2618862.199,2928088.13,2012
93.3444,2620825.583,2928049.423,2012
81.3686,2619917.088,2925344.486,2012
93.9114,2623234.743,2928006.502,2012
113.319,2622024.243,2920259.246,2012
114.975,2619233.196,2922755.206,2012
135.881,2616808.26,2922913.275,2012
131.417,2616713.732,2920217.893,2012
84.6837,2614435.176,2922814.515,2012
68.4446,2614495.764,2920367.053,2012
142.147,2614038.977,2918651.749,2012
140.871,2611470.081,2922665.193,2012
16.1961,2614774.068,2915358.001,2012
51.442,2614217.253,2913858.366,2012
98.6201,2616348.356,2917727.71,2012
28.636,2617189.945,2917009.401,2012
22.9298,2615673.071,2915922.928,2012
132.625,2617154.595,2914826.123,2012
108.061,2621951.176,2917678.609,2012
92.1731,2624190.771,2909093.152,2012
77.0786,2621183.995,2912189.193,2012
148.701,2616605.81,2912213.921,2012
63.1062,2615821.644,2909513.995,2012
94.2197,2614046.152,2911903.096,2012
50.4317,2612076.347,2911671.742,2012
88.8673,2608943.783,2909487.323,2012
90.4067,2608700.624,2907168.972,2012
91.9413,2608612.001,2905301.777,2012
121.827,2616401.584,2906802.367,2012
36.107,2616029.526,2905031.754,2012
92.3961,2621305.656,2901524.8,2012
145.699,2616252.467,2902754.363,2012
109.303,2610991.094,2898809.451,2012
105.957,2605707.402,2896571.232,2012
134.336,2610821.29,2893877.849,2012
87.2612,2610519.898,2891371.128,2012
27.6208,2609935.327,2888743.399,2012
61.0766,2607377.288,2891366.637,2012
53.9985,2606194.606,2891489.552,2012
65.839,2605655.466,2889814.323,2012
61.6603,2605266.669,2888090.879,2012
159.748,2605332.482,2886059.974,2012
27.362,2607307.822,2884037.207,2012
100.963,2608118.075,2882207.376,2012
97.5744,2610237.199,2880439.082,2012
80.2288,2609464.987,2878057.968,2012
73.2088,2607566.964,2880386.564,2012
62.4023,2605603.29,2880568.725,2012
88.4108,2602679.784,2875230.913,2012
138.378,2602446.004,2872820.785,2012
77.8734,2600253.373,2870224.297,2012
134.048,2602375.958,2870174.086,2012
58.1508,2600400.099,2867708.182,2012
17.7962,2608390.568,2869138.251,2012
108.896,2610403.668,2868823.886,2012
124.416,2580235.797,2857611.341,2012
44.4432,2577675.984,2856170.598,2012
32.1223,2578036.481,2857520.481,2012
110.078,2584920.208,2859910.786,2012
114.815,2588977.705,2859623.667,2012
130.552,2594171.105,2856857.898,2012
84.8926,2600767.482,2859508.682,2012
56.5329,2594161.724,2858885.687,2012
44.5169,2597140.869,2853161.554,2012
107.757,2596652.756,2851476.105,2012
77.0771,2594075.717,2849955.958,2012
295.356,2585008.177,2853728.126,2012
116.487,2580962.983,2854475.604,2012
84.8073,2578366.128,2853944.144,2012
364.653,2584309.227,2849599.199,2012
70.6253,2589184.57,2850686.839,2012
108.241,2591083.06,2846250.602,2012
53.4299,2592753.366,2848361.548,2012
28.3523,2593297.881,2846914.863,2012
24.5277,2594556.042,2846904.303,2012
112.163,2593921.438,2845201.173,2012
52.6496,2596242.108,2847556.167,2012
62.4861,2593969.667,2843275.603,2012
58.475,2592884.776,2841869.694,2012
45.4977,2594171.693,2841776.642,2012
42.0615,2593489.089,2840203.039,2012
112.939,2591135.377,2843795.044,2012
95.0156,2588672.909,2841157.738,2012
32.7268,2590539.026,2841725.261,2012
36.3652,2591660.304,2841714.246,2012
33.9115,2591112.468,2840437.715,2012
123.6,2580739.016,2841343.868,2012
92.9306,2577908.736,2838971.04,2012
129.16,2580560.564,2838746.972,2012
112.245,2577849.563,2836044.81,2012
110.784,2579069.083,2830947.321,2012
121.962,2581105.359,2833637.805,2012
56.3435,2578069.978,2834239.948,2012
37.9999,2585320.256,2838308.785,2012
23.7824,2586475.529,2838965.27,2012
31.4611,2585161.638,2836609.897,2012
29.6957,2583730.023,2835355.653,2012
131.051,2588419.806,2838517.077,2012
123.76,2587439.885,2835861.744,2012
29.6223,2588820.175,2834833.946,2012
26.8284,2591532.365,2835135.049,2012
126.6,2592356.653,2838370.38,2012
187.019,2587920.016,2830923.272,2012
83.1229,2587462.496,2834612.031,2012
73.3876,2585332.565,2833799.766,2012
80.6758,2586360.575,2830488.754,2012
124.558,2584227.488,2829897.896,2012
28.8176,2577104.853,2830325.516,2012
167.918,2574695.188,2824618.09,2012
103.82,2572605.234,2824417.125,2012
79.1106,2578670.083,2828556.894,2012
112.456,2577244.635,2825709.713,2012
58.3531,2580768.541,2828258.599,2012
16.5561,2579616.348,2826157.911,2012
84.1922,2581370.577,2825191.64,2012
136.3,2584149.141,2828197.59,2012
106.959,2583922.083,2825672.715,2012
141.473,2586728.729,2828114.33,2012
70.7362,2588085.623,2824957.312,2012
129.3,2586596.732,2820256.931,2012
135.794,2584020.758,2820293.522,2012
